timestamp,load_mw,pv_capacity_factor,ghi_w_per_m2,temperature_c,pv_source,case_id,country,region,load_source
2025-01-30 08:00:00,1.209,0.10867,135.6,27.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 09:00:00,1.1455,0.01649,20.3,26.53,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 10:00:00,1.1446,0.0,0.0,26.23,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 11:00:00,1.1908,0.0,0.0,26.09,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 12:00:00,1.1696,0.0,0.0,25.92,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 13:00:00,1.2074,0.0,0.0,25.72,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 14:00:00,1.2028,0.0,0.0,25.54,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 15:00:00,1.2529,0.0,0.0,25.42,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 16:00:00,1.2357,0.0,0.0,25.32,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 17:00:00,1.3188,0.0,0.0,25.27,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 18:00:00,1.3618,0.0,0.0,25.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 19:00:00,1.3615,0.0,0.0,25.16,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 20:00:00,1.3514,0.0,0.0,25.14,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 21:00:00,1.3896,0.0,0.0,25.09,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 22:00:00,1.2871,0.0256,31.4,25.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-30 23:00:00,1.1829,0.16868,211.3,26.23,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 00:00:00,0.9786,0.33226,427.3,26.98,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 01:00:00,1.0221,0.45046,591.6,27.72,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 02:00:00,0.9287,0.55506,743.2,28.29,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 03:00:00,0.9739,0.57541,774.8,28.74,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 04:00:00,1.0238,0.58062,783.6,29.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 05:00:00,1.1393,0.54338,729.1,29.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 06:00:00,1.1413,0.40045,525.0,28.99,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 07:00:00,1.1862,0.24633,315.2,28.63,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 08:00:00,1.1391,0.12782,160.4,28.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 09:00:00,1.1416,0.01515,18.6,26.83,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 10:00:00,1.1889,0.0,0.0,26.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 11:00:00,1.1753,0.0,0.0,25.92,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 12:00:00,1.1951,0.0,0.0,25.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 13:00:00,1.1811,0.0,0.0,25.61,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 14:00:00,1.2129,0.0,0.0,25.53,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 15:00:00,1.2358,0.0,0.0,25.46,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 16:00:00,1.2957,0.0,0.0,25.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 17:00:00,1.3466,0.0,0.0,25.47,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 18:00:00,1.3158,0.0,0.0,25.43,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 19:00:00,1.328,0.0,0.0,25.31,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 20:00:00,1.4379,0.0,0.0,25.09,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 21:00:00,1.4071,0.0,0.0,24.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 22:00:00,1.2658,0.02633,32.2,25.24,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-01-31 23:00:00,1.1566,0.16333,204.4,26.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 00:00:00,0.9665,0.3539,456.8,27.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 01:00:00,0.998,0.46183,608.5,28.02,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 02:00:00,1.0373,0.57696,775.9,28.43,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 03:00:00,1.0187,0.61568,834.5,28.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 04:00:00,1.0233,0.60937,825.9,28.91,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 05:00:00,1.0469,0.53025,709.7,29.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 06:00:00,1.1154,0.44899,593.1,29.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 07:00:00,1.1348,0.29892,385.4,28.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 08:00:00,1.126,0.1597,201.4,28.04,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 09:00:00,1.2274,0.02317,28.6,26.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 10:00:00,1.2157,0.0,0.0,26.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 11:00:00,1.1934,0.0,0.0,25.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 12:00:00,1.1307,0.0,0.0,25.75,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 13:00:00,1.1981,0.0,0.0,25.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 14:00:00,1.208,0.0,0.0,25.46,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 15:00:00,1.2286,0.0,0.0,25.39,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 16:00:00,1.2952,0.0,0.0,25.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 17:00:00,1.325,0.0,0.0,25.4,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 18:00:00,1.3788,0.0,0.0,25.31,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 19:00:00,1.409,0.0,0.0,25.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 20:00:00,1.4004,0.0,0.0,25.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 21:00:00,1.2922,0.0,0.0,25.08,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 22:00:00,1.286,0.02542,31.2,25.58,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-01 23:00:00,1.1818,0.16817,210.9,26.5,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 00:00:00,0.9244,0.33265,428.2,27.21,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 01:00:00,1.0223,0.44923,589.8,27.68,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 02:00:00,1.0358,0.53509,713.5,28.08,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 03:00:00,1.0459,0.57668,775.8,28.5,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 04:00:00,1.0437,0.64286,876.1,28.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 05:00:00,1.1192,0.57414,773.9,29.0,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 06:00:00,1.116,0.46934,621.6,28.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 07:00:00,1.1517,0.31958,413.0,28.51,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 08:00:00,1.1241,0.16236,204.6,27.82,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 09:00:00,1.1741,0.02484,30.6,26.69,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 10:00:00,1.1601,0.0,0.0,26.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 11:00:00,1.115,0.0,0.0,26.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 12:00:00,1.1594,0.0,0.0,25.96,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 13:00:00,1.1683,0.0,0.0,25.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 14:00:00,1.2466,0.0,0.0,25.6,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 15:00:00,1.2441,0.0,0.0,25.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 16:00:00,1.2549,0.0,0.0,25.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 17:00:00,1.3128,0.0,0.0,24.9,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 18:00:00,1.356,0.0,0.0,24.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 19:00:00,1.3813,0.0,0.0,24.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 20:00:00,1.3531,0.0,0.0,24.16,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 21:00:00,1.3474,0.0,0.0,24.03,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 22:00:00,1.2592,0.02148,26.2,24.61,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-02 23:00:00,1.1599,0.13768,171.3,25.6,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 00:00:00,1.0119,0.28023,356.4,26.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 01:00:00,1.0138,0.43504,567.4,26.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 02:00:00,0.9577,0.5615,748.6,27.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 03:00:00,1.0313,0.60912,820.3,27.62,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 04:00:00,1.0998,0.64998,883.4,28.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 05:00:00,1.1427,0.60403,815.0,28.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 06:00:00,1.1818,0.50379,667.9,27.93,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 07:00:00,1.1795,0.34565,446.2,27.4,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 08:00:00,1.1651,0.1741,218.7,26.7,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 09:00:00,1.1592,0.0261,32.0,25.36,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 10:00:00,1.2026,0.0,0.0,24.85,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 11:00:00,1.2026,0.0,0.0,24.91,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 12:00:00,1.2365,0.0,0.0,25.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 13:00:00,1.2402,0.0,0.0,25.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 14:00:00,1.2168,0.0,0.0,25.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 15:00:00,1.2074,0.0,0.0,25.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 16:00:00,1.2777,0.0,0.0,25.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 17:00:00,1.3459,0.0,0.0,24.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 18:00:00,1.3821,0.0,0.0,24.83,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 19:00:00,1.4031,0.0,0.0,24.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 20:00:00,1.4327,0.0,0.0,24.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 21:00:00,1.3698,0.0,0.0,24.69,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 22:00:00,1.2969,0.02804,34.3,25.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-03 23:00:00,1.2443,0.17641,221.1,26.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 00:00:00,0.9839,0.35907,463.2,26.82,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 01:00:00,1.0098,0.49801,658.2,27.46,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 02:00:00,1.0227,0.58617,787.4,27.88,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 03:00:00,1.0,0.60708,818.6,27.94,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 04:00:00,1.0534,0.64846,880.3,27.88,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 05:00:00,1.1556,0.60121,809.2,27.77,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 06:00:00,1.1118,0.48124,635.0,27.68,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 07:00:00,1.1105,0.35152,454.2,27.4,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 08:00:00,1.1329,0.17765,223.4,26.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 09:00:00,1.196,0.02662,32.7,25.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 10:00:00,1.193,0.0,0.0,25.26,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 11:00:00,1.1871,0.0,0.0,25.28,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 12:00:00,1.2347,0.0,0.0,25.33,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 13:00:00,1.1181,0.0,0.0,25.42,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 14:00:00,1.2348,0.0,0.0,25.47,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 15:00:00,1.3007,0.0,0.0,25.37,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 16:00:00,1.2516,0.0,0.0,25.24,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 17:00:00,1.3266,0.0,0.0,25.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 18:00:00,1.3642,0.0,0.0,24.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 19:00:00,1.3931,0.0,0.0,24.81,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 20:00:00,1.4137,0.0,0.0,24.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 21:00:00,1.4358,0.0,0.0,24.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 22:00:00,1.3801,0.02931,35.9,25.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-04 23:00:00,1.2236,0.17671,221.3,25.91,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 00:00:00,1.0572,0.34592,445.1,26.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 01:00:00,1.0039,0.47213,621.0,27.3,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 02:00:00,1.0703,0.57094,764.7,27.8,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 03:00:00,1.0335,0.61904,837.5,28.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 04:00:00,1.0735,0.64236,873.4,28.4,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 05:00:00,1.1216,0.59625,804.5,28.44,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 06:00:00,1.2537,0.48713,645.0,28.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 07:00:00,1.2073,0.34669,448.6,27.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 08:00:00,1.1709,0.16921,212.9,27.24,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 09:00:00,1.2275,0.02412,29.6,26.21,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 10:00:00,1.1809,0.0,0.0,25.83,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 11:00:00,1.1756,0.0,0.0,25.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 12:00:00,1.2254,0.0,0.0,25.88,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 13:00:00,1.2065,0.0,0.0,25.83,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 14:00:00,1.2316,0.0,0.0,25.63,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 15:00:00,1.2501,0.0,0.0,25.38,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 16:00:00,1.3008,0.0,0.0,25.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 17:00:00,1.3542,0.0,0.0,25.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 18:00:00,1.3252,0.0,0.0,24.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 19:00:00,1.4467,0.0,0.0,24.85,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 20:00:00,1.3922,0.0,0.0,24.77,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 21:00:00,1.3397,0.0,0.0,24.72,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 22:00:00,1.3172,0.01769,21.6,24.98,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-05 23:00:00,1.2381,0.09992,123.6,25.46,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 00:00:00,0.9761,0.20977,264.0,26.03,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 01:00:00,1.0296,0.30678,392.1,26.41,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 02:00:00,0.9734,0.26933,342.4,26.42,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 03:00:00,1.0243,0.25012,317.1,26.39,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 04:00:00,1.0514,0.20801,262.0,26.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 05:00:00,1.1091,0.1694,212.1,26.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 06:00:00,1.1596,0.08582,106.2,26.02,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 07:00:00,1.1476,0.03975,48.9,25.93,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 08:00:00,1.2183,0.02115,26.0,25.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 09:00:00,1.1985,0.0038,4.6,25.9,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 10:00:00,1.132,0.0,0.0,26.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 11:00:00,1.1288,0.0,0.0,26.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 12:00:00,1.1959,0.0,0.0,26.32,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 13:00:00,1.1989,0.0,0.0,26.23,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 14:00:00,1.2197,0.0,0.0,26.22,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 15:00:00,1.2494,0.0,0.0,26.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 16:00:00,1.2978,0.0,0.0,26.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 17:00:00,1.3725,0.0,0.0,26.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 18:00:00,1.3536,0.0,0.0,26.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 19:00:00,1.3851,0.0,0.0,26.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 20:00:00,1.3891,0.0,0.0,26.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 21:00:00,1.3986,0.0,0.0,26.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 22:00:00,1.3616,0.01351,16.6,26.09,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-06 23:00:00,1.2219,0.0714,88.4,26.48,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-07 00:00:00,0.9208,0.10177,126.6,26.77,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-07 01:00:00,0.9509,0.23908,303.5,27.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-07 02:00:00,0.99,0.35434,458.1,27.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-07 03:00:00,1.0202,0.40123,523.0,27.72,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-02-07 04:00:00,1.0576,0.42627,558.0,27.8,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
