timestamp,load_mw,pv_capacity_factor,ghi_w_per_m2,temperature_c,pv_source,case_id,load_source
2025-02-13 13:00:00,1.183,0.27795,1000.0,25.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 14:00:00,1.2104,0.24921,1000.0,25.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 15:00:00,1.2732,0.20348,1000.0,27.55,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 16:00:00,1.2636,0.14388,719.4,27.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 17:00:00,1.3604,0.07448,372.4,29.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 18:00:00,1.3542,0.0,0.0,28.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 19:00:00,1.4229,0.0,0.0,29.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 20:00:00,1.435,0.0,0.0,27.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 21:00:00,1.4771,0.0,0.0,26.94,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 22:00:00,1.279,0.0,0.0,30.1,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-13 23:00:00,1.2896,0.0,0.0,27.39,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 00:00:00,1.0079,0.0,0.0,27.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 01:00:00,1.0217,0.0,0.0,25.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 02:00:00,1.0245,0.0,0.0,24.09,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 03:00:00,1.0567,0.0,0.0,24.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 04:00:00,1.0705,0.0,0.0,25.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 05:00:00,1.163,0.0,0.0,23.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 06:00:00,1.1413,0.0,0.0,19.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 07:00:00,1.2228,0.11471,573.5,21.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 08:00:00,1.1792,0.2216,1000.0,24.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 09:00:00,1.2001,0.31339,1000.0,21.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 10:00:00,1.164,0.38382,1000.0,19.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 11:00:00,1.2127,0.4281,1000.0,25.69,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 12:00:00,1.2493,0.4432,1000.0,24.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 13:00:00,1.2092,0.4281,1000.0,24.09,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 14:00:00,1.2223,0.38382,1000.0,24.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 15:00:00,1.2193,0.31339,1000.0,27.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 16:00:00,1.2884,0.2216,1000.0,25.66,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 17:00:00,1.2932,0.11471,573.5,28.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 18:00:00,1.366,0.0,0.0,28.38,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 19:00:00,1.4383,0.0,0.0,28.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 20:00:00,1.477,0.0,0.0,28.19,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 21:00:00,1.4903,0.0,0.0,27.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 22:00:00,1.306,0.0,0.0,29.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-14 23:00:00,1.2891,0.0,0.0,25.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 00:00:00,0.9802,0.0,0.0,24.06,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 01:00:00,0.9735,0.0,0.0,26.69,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 02:00:00,1.0037,0.0,0.0,25.94,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 03:00:00,1.0137,0.0,0.0,24.94,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 04:00:00,1.0478,0.0,0.0,24.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 05:00:00,1.0717,0.0,0.0,22.39,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 06:00:00,1.0797,0.0,0.0,23.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 07:00:00,1.1043,0.137,685.0,22.03,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 08:00:00,1.1896,0.26466,1000.0,21.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 09:00:00,1.1612,0.37429,1000.0,21.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 10:00:00,1.1478,0.45841,1000.0,25.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 11:00:00,1.1663,0.51129,1000.0,20.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 12:00:00,1.1959,0.52932,1000.0,24.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 13:00:00,1.1857,0.51129,1000.0,21.7,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 14:00:00,1.1753,0.45841,1000.0,24.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 15:00:00,1.2642,0.37429,1000.0,25.12,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 16:00:00,1.316,0.26466,1000.0,23.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 17:00:00,1.3302,0.137,685.0,27.7,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 18:00:00,1.3966,0.0,0.0,27.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 19:00:00,1.4396,0.0,0.0,24.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 20:00:00,1.4372,0.0,0.0,29.26,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 21:00:00,1.3824,0.0,0.0,30.05,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 22:00:00,1.3129,0.0,0.0,29.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-15 23:00:00,1.2266,0.0,0.0,27.66,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 00:00:00,0.9392,0.0,0.0,26.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 01:00:00,1.0008,0.0,0.0,27.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 02:00:00,0.9486,0.0,0.0,27.55,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 03:00:00,0.9875,0.0,0.0,25.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 04:00:00,1.0865,0.0,0.0,22.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 05:00:00,1.1123,0.0,0.0,23.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 06:00:00,1.1733,0.0,0.0,23.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 07:00:00,1.146,0.20108,1000.0,19.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 08:00:00,1.1318,0.38846,1000.0,22.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 09:00:00,1.1631,0.54936,1000.0,25.53,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 10:00:00,1.1711,0.67283,1000.0,23.38,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 11:00:00,1.1693,0.75045,1000.0,25.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 12:00:00,1.2077,0.77692,1000.0,23.8,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 13:00:00,1.1688,0.75045,1000.0,24.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 14:00:00,1.2089,0.67283,1000.0,25.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 15:00:00,1.1922,0.54936,1000.0,24.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 16:00:00,1.2792,0.38846,1000.0,25.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 17:00:00,1.3145,0.20108,1000.0,29.04,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 18:00:00,1.3394,0.0,0.0,29.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 19:00:00,1.3902,0.0,0.0,26.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 20:00:00,1.3933,0.0,0.0,29.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 21:00:00,1.3533,0.0,0.0,27.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 22:00:00,1.3529,0.0,0.0,28.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-16 23:00:00,1.2071,0.0,0.0,27.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 00:00:00,0.9976,0.0,0.0,28.04,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 01:00:00,0.9455,0.0,0.0,25.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 02:00:00,0.9948,0.0,0.0,27.16,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 03:00:00,1.0363,0.0,0.0,24.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 04:00:00,1.0557,0.0,0.0,24.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 05:00:00,1.1628,0.0,0.0,21.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 06:00:00,1.1529,0.0,0.0,25.69,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 07:00:00,1.2301,0.19427,971.4,22.86,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 08:00:00,1.2044,0.37531,1000.0,23.12,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 09:00:00,1.2054,0.53077,1000.0,19.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 10:00:00,1.1982,0.65006,1000.0,21.22,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 11:00:00,1.2001,0.72504,1000.0,24.78,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 12:00:00,1.2606,0.75062,1000.0,23.98,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 13:00:00,1.1385,0.72504,1000.0,21.4,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 14:00:00,1.1656,0.65006,1000.0,26.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 15:00:00,1.2403,0.53077,1000.0,25.01,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 16:00:00,1.2987,0.37531,1000.0,28.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 17:00:00,1.3718,0.19427,971.4,27.04,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 18:00:00,1.415,0.0,0.0,27.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 19:00:00,1.4198,0.0,0.0,29.72,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 20:00:00,1.469,0.0,0.0,26.7,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 21:00:00,1.4318,0.0,0.0,26.46,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 22:00:00,1.334,0.0,0.0,27.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-17 23:00:00,1.2756,0.0,0.0,28.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 00:00:00,1.0145,0.0,0.0,24.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 01:00:00,0.994,0.0,0.0,23.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 02:00:00,1.0456,0.0,0.0,26.31,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 03:00:00,1.0489,0.0,0.0,23.4,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 04:00:00,1.0783,0.0,0.0,22.99,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 05:00:00,1.1665,0.0,0.0,20.17,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 06:00:00,1.0802,0.0,0.0,21.46,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 07:00:00,1.1427,0.11018,550.9,22.17,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 08:00:00,1.1645,0.21285,1000.0,23.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 09:00:00,1.1931,0.30102,1000.0,21.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 10:00:00,1.1935,0.36867,1000.0,24.96,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 11:00:00,1.1517,0.4112,1000.0,21.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 12:00:00,1.1727,0.4257,1000.0,22.55,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 13:00:00,1.1865,0.4112,1000.0,26.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 14:00:00,1.313,0.36867,1000.0,25.39,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 15:00:00,1.3187,0.30102,1000.0,25.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 16:00:00,1.2853,0.21285,1000.0,26.34,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 17:00:00,1.3372,0.11018,550.9,29.23,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 18:00:00,1.361,0.0,0.0,29.87,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 19:00:00,1.369,0.0,0.0,26.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 20:00:00,1.431,0.0,0.0,28.01,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 21:00:00,1.364,0.0,0.0,28.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 22:00:00,1.3257,0.0,0.0,26.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-18 23:00:00,1.1921,0.0,0.0,27.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 00:00:00,0.9828,0.0,0.0,26.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 01:00:00,1.0169,0.0,0.0,27.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 02:00:00,1.0359,0.0,0.0,26.92,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 03:00:00,1.0593,0.0,0.0,23.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 04:00:00,1.037,0.0,0.0,23.28,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 05:00:00,1.1472,0.0,0.0,23.98,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 06:00:00,1.1338,0.0,0.0,21.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 07:00:00,1.2101,0.15066,753.3,23.09,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 08:00:00,1.2035,0.29105,1000.0,21.97,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 09:00:00,1.1608,0.41161,1000.0,20.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 10:00:00,1.1922,0.50412,1000.0,21.07,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 11:00:00,1.2134,0.56227,1000.0,25.15,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 12:00:00,1.2256,0.5821,1000.0,23.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 13:00:00,1.2108,0.56227,1000.0,26.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 14:00:00,1.2829,0.50412,1000.0,24.33,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 15:00:00,1.293,0.41161,1000.0,26.32,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 16:00:00,1.2911,0.29105,1000.0,30.19,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 17:00:00,1.3753,0.15066,753.3,25.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 18:00:00,1.4663,0.0,0.0,24.86,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 19:00:00,1.5014,0.0,0.0,29.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 20:00:00,1.3941,0.0,0.0,26.86,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 21:00:00,1.3671,0.0,0.0,27.97,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 22:00:00,1.3791,0.0,0.0,26.82,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-19 23:00:00,1.2106,0.0,0.0,27.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 00:00:00,0.966,0.0,0.0,25.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 01:00:00,0.9977,0.0,0.0,25.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 02:00:00,1.0383,0.0,0.0,25.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 03:00:00,1.0435,0.0,0.0,22.84,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 04:00:00,1.0589,0.0,0.0,22.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 05:00:00,1.0987,0.0,0.0,22.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 06:00:00,1.1374,0.0,0.0,20.39,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 07:00:00,1.1616,0.21269,1000.0,21.6,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 08:00:00,1.2797,0.41089,1000.0,22.31,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 09:00:00,1.2161,0.58109,1000.0,21.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 10:00:00,1.2323,0.71168,1000.0,22.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 11:00:00,1.1862,0.79378,1000.0,22.98,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 12:00:00,1.2002,0.82178,1000.0,22.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 13:00:00,1.1928,0.79378,1000.0,25.39,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 14:00:00,1.1467,0.71168,1000.0,27.29,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 15:00:00,1.215,0.58109,1000.0,25.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 16:00:00,1.2405,0.41089,1000.0,27.36,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 17:00:00,1.2759,0.21269,1000.0,26.89,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 18:00:00,1.361,0.0,0.0,28.28,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 19:00:00,1.4803,0.0,0.0,30.38,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 20:00:00,1.435,0.0,0.0,28.9,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 21:00:00,1.4429,0.0,0.0,25.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 22:00:00,1.3438,0.0,0.0,28.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-20 23:00:00,1.2719,0.0,0.0,29.1,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 00:00:00,0.9798,0.0,0.0,26.33,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 01:00:00,1.0302,0.0,0.0,27.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 02:00:00,1.0487,0.0,0.0,24.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 03:00:00,1.0293,0.0,0.0,22.16,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 04:00:00,1.0982,0.0,0.0,23.87,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 05:00:00,1.1393,0.0,0.0,20.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 06:00:00,1.1433,0.0,0.0,22.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 07:00:00,1.1544,0.17637,881.8,24.19,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 08:00:00,1.1667,0.34071,1000.0,19.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 09:00:00,1.2099,0.48184,1000.0,20.34,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 10:00:00,1.2147,0.59013,1000.0,21.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 11:00:00,1.1771,0.65821,1000.0,22.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 12:00:00,1.2079,0.68142,1000.0,23.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 13:00:00,1.2356,0.65821,1000.0,26.48,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 14:00:00,1.2542,0.59013,1000.0,26.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 15:00:00,1.3126,0.48184,1000.0,26.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 16:00:00,1.3438,0.34071,1000.0,26.88,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 17:00:00,1.3181,0.17637,881.8,27.87,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 18:00:00,1.4593,0.0,0.0,26.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 19:00:00,1.4178,0.0,0.0,29.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 20:00:00,1.4729,0.0,0.0,26.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 21:00:00,1.4022,0.0,0.0,29.31,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 22:00:00,1.317,0.0,0.0,29.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-21 23:00:00,1.1876,0.0,0.0,27.6,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 00:00:00,0.9721,0.0,0.0,26.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 01:00:00,0.9346,0.0,0.0,26.57,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 02:00:00,1.0254,0.0,0.0,20.9,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 03:00:00,1.0646,0.0,0.0,24.87,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 04:00:00,1.0241,0.0,0.0,23.52,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 05:00:00,1.0994,0.0,0.0,22.99,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 06:00:00,1.1062,0.0,0.0,23.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 07:00:00,1.1388,0.17731,886.6,22.18,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 08:00:00,1.1987,0.34254,1000.0,20.48,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 09:00:00,1.174,0.48442,1000.0,22.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 10:00:00,1.229,0.59329,1000.0,22.69,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 11:00:00,1.1554,0.66173,1000.0,23.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 12:00:00,1.2077,0.68508,1000.0,23.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 13:00:00,1.1881,0.66173,1000.0,25.97,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 14:00:00,1.2279,0.59329,1000.0,23.56,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 15:00:00,1.2142,0.48442,1000.0,26.23,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 16:00:00,1.2671,0.34254,1000.0,28.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 17:00:00,1.315,0.17731,886.6,24.71,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 18:00:00,1.341,0.0,0.0,28.06,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 19:00:00,1.4251,0.0,0.0,27.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 20:00:00,1.4261,0.0,0.0,27.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 21:00:00,1.3869,0.0,0.0,26.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-02-22 22:00:00,1.3495,0.0,0.0,27.53,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
